repo,BFC_sha,BIC_sha
gpac/gpac,13b3f61a128837f48df875126812bc1166d3dce1,6692db41
gpac/gpac,b4b94447f37d2d730ebf5efde9180a2daf8be4e0,0e6bd1c1
gpac/gpac,cdd98be1f4b40110517f6b31de7a4957a38db9d3,9083b187
gpac/gpac,588ce9b1dade5e7db703fb9af603184a09ae4494,47d8bc5b
gpac/gpac,628060eece28d5bdd4a59011f2a9a228a17831c4,1847fae7
gpac/gpac,39367c29f21232e61f6883607c1d1c677bc28ccd,211ab52d
gpac/gpac,5fbc6fd1a38e78b9e9800bcdc1e9e21e461c83e9,74bb8692
gpac/gpac,848315b39a87a5a813949cea547fa38acf070d18,e5ae4dd2
gpac/gpac,58f9f135630fb4f5557f36c0b2d87e50f3afcf08,cdc5d3a3
gpac/gpac,9a2ca54fa60bf4bf38df7c5fbd6b62f37cd39d84,f2f3b429
gpac/gpac,f2f3b429a6c9021a08bffe25943004081a9e669c,b54a98db
gpac/gpac,9f611c49889958743204c62a3f81b1429067161a,14dda31
gpac/gpac,314be05281f2f3300d205f19e71beaeea0538705,2d898eda
gpac/gpac,98508c22626cda8d55339f9d1aecfd3f4600842d,976ea834
ElementsProject/lightning,79443d6f94c1db01f69b297b01eca44ebaec4d12,6ceb375650af30682027cdc22e6d029b4382f423
pgbackrest/pgbackrest,ef4c4ab8525f81c9ed22c7e82ed12096e81703c5,c5b5b58
pgbackrest/pgbackrest,ea4d73f375558c237fce696f20c19d1efef00bc1,d8d41321
espruino/Espruino,386d845487cf4ac1b515760f8f0f2a31995c689f,5af2cda721ef045d51e585c69c660287bd10debf
espruino/Espruino,80c31d6ede52a4e205fb5b6d53a65d71550f790a,5af2cda721ef045d51e585c69c660287bd10debf
vifm/vifm,631b3cb6950e3c56d5a23449bb43b330fa55e912,7f32f8a45b
vifm/vifm,b55977eadc0a479451b57573a6555ab92379e2ec,5497f13d71548631ce4ace8146d166d71adad6b7
vifm/vifm,31171936614a46e18927da676aea50a232af663e,1a5a0571c37cdc81fcfeb7cba763844cd9591320
vifm/vifm,d07d7a8975a03f40e2d66f5d7483bcfbf40b0258,6e8fb6c3379ce9015740530d9bdc5c63b13636be
vifm/vifm,c5edac5cd0a5126216270c8999e2b8df5cf305b5,984c2c12dbec459
vifm/vifm,f6103dd40e7c9a581582da5be431c8abe78e8e53,7325b00d
util-linux/util-linux,651c5d428c2ef103ee8c5b1a310d6f29f0304744,5c7b67fbbf41c973ca8d49b1e8bdba22dbb917aa
DynamoRIO/dynamorio,b42d587368bce2ed0c9d4523f930f263dbd05108,99fd6ce
DynamoRIO/dynamorio,70998c5c67ddd08af458f0f29aa5830a0729a0c0,3bc33154
DynamoRIO/dynamorio,e2e27e0477e7709fd7a6cb1b55f21d0a9148441e,184dd8b
DynamoRIO/dynamorio,1a7e168def6cadd84d141d5e24f545f1936403e5,33702a5
OpenSC/OpenSC,6dfeb9959ffd98f0cd044fa98ad3f29d676cd293,45ad44e
saitoha/libsixel,908c8eb3721e34150ddd939a113703b7532eee6c,0221665
xiph/opus,e98f1f50032f09b196879eeec55ad42200eefd1a,220a7d4b
xiph/opus,7d1df73ff296caf762660952a3950091bef90d25,e5736ae2
xiph/opus,4e955ed3794f37c91a699e25b97de71cb08077ad,30df6cf3
asterisk/asterisk,0b588778c0d2400e53e7dff6a3a270579acd51d6,776a14386a55b5425c7e9617eff8af8b45427144
asterisk/asterisk,fbbbd0add9c180b000309da5c00d582a51d73734,2dc8a060064f359a17f5ebcd515d85fe5203c019
asterisk/asterisk,4bf395e81e91f12809ef9900ef6716d4cb1a2fd5,3cf0f29310
asterisk/asterisk,39d3e1ef6e4ab4a5fd64418a01bd1a3cedef699e,0b6410c4f8
open-mpi/ompi,672d96704cc165b91c7bcf263e97704affcd5f20,eed7b45db59b356f6257f3b019e77643f14f84ce
FreeRDP/Remmina,9ed4c438dfb6522c4865362ce3e65bfa169988e8,2609548e
TinyCC/tinycc,e0fe69050d2df59da7370875c4f5eb557618e20c,6245db9
d0k3/GodMode9,e477ec0a180aaedb504ee5e6bf9a89a947b898a9,bfc3363
proot-me/proot,531ea14d224413a9b7ffb6f598434eac1e4aa909,d2175fc3
