repo,BFC_sha,BIC_sha
Lora-net/LoRaMac-node,a8a6ebd1df433f1e136a8601789d62b6975b1013,8402ca44a6b5781a9d0271f4406bffc2a7045508
ArtifexSoftware/mupdf,386c713b83f8788a80bb165431bf598b982385b3,0399332d54
jiangwenyuan/nuster,16598e5afcc9836310939ab36e77f54452dade3d,bccd6d5f233
jiangwenyuan/nuster,81a9b7230279199ddb72b015517f8b45ba64a82a,051ef368f696201195a4c77092449103dbf9458c
jiangwenyuan/nuster,06ecf3ab720a635772013feb2535c2fb2e84e6a1,b77c5c26
jiangwenyuan/nuster,ad90f0d1aa6a19560a4c6bfcf5a0c18674b70417,e16c1b3f
jiangwenyuan/nuster,f95bc8e3e0800dcf22194a43edce837d0baae772,e16c1b3f
jiangwenyuan/nuster,0766e441dd32b39ab884f5882e35e082a1da7a7e,cf2924bc2537bb08c
jiangwenyuan/nuster,3bb057170c2e1203119d3e06ed651f9da3574b00,5f5b7d2c1db1fabe3d372b0080a8773147762ee7
lattera/glibc,283d98512272a12cb84e7798c23edbdf1adb287d,9ff72da471a509a8c19791efe469f47fa6977410
lattera/glibc,5b7bd9756c8cee01903ac5dd36c965032e5c8477,5b4e5e78690c4938de312a8b176f4b14eb7bea4a
lattera/glibc,d4d0ecb24474928b9dfcce6c3f09694fab2400b6,18f2945ae9216cfc
luigirizzo/netmap,ffdfc14b984631cbc8cbc15c97f42cbc6b583427,968a6287512c701e1
luigirizzo/netmap,2b33e997d2b71d7c0c8c9fbe3cadd213f2e65a0b,cf9e6c7f0f7f57ad
luigirizzo/netmap,4efec97a69438b63b1d38a7d4b95afa58e330daf,cf9e6c7f0f7f57ad
luigirizzo/netmap,e7d670a9c727bec5802fbec3ac09a9e7bd727af8,af213b07
luigirizzo/netmap,920f5812a985ab7d122227cf6d47d978dd0db5ce,3eb34492b5
xiph/flac,775d214cddd7b77d18bb7ca419adec0e933eea68,b3b9176
openocd-org/openocd,7a80a74e8117332d6fd780f5c4697fe4bd3c41f7,3ef9beb52cd0
openocd-org/openocd,3560c8e06b221b4d3f23f4844b8f5cd254c605c2,537b06a81
cgsecurity/testdisk,15eded4506dae30c4e5249e77660765128a92d03,806a1f4bb565166392269d5c20254971d2d47775
EdgeTX/edgetx,0eba5c4c9c5a587992f43dcc2a528bc0b805aacd,ed07dd76efb5e794572e0ed5f1d8396681a69645
vgmstream/vgmstream,f47fabab9a1a89a04b4d0d1ecc65d4d9c2144736,ee5a40224d9b2128a7bf0bd7d4398352e005000c
PromyLOPh/pianobar,d8422fed9b115ad0ac28c047c9b73728d39940a4,0728b6a89de607e211bbc075b34f08495ac0d22f
PromyLOPh/pianobar,6d3009b31e079498919a0678d48b6a911d1c4325,ce8503f859345990a14be90bf89dadf7f73d7613
PromyLOPh/pianobar,a6340288f8259cc96b5af05bce3612dbf4f9b7e4,2b31c97de6fa541719cd26f9a61053cfc0e71203
mirror/busybox,af6bc54fdefabae9ca433e515f7f1aa050184c9a,34425389e09353a8dacdd6b23a62553f699c544c
zlib-ng/zlib-ng,598128f5d1f3aee3dac4263271e1822556b8ef88,2fa631e029084b75acd81db5d33fd4aa802fd082
zlib-ng/zlib-ng,8353094a7bde4b7f626d84aabf7a0149724e786d,8df665005952cdbe7dc995d409ffe4f861e7a83e
zlib-ng/zlib-ng,d7ba1309ee495622f3940b99a4c7caac177fb099,d6231142d2b883a8c3b253fa34992b5cdb4ac2fe
linux-rdma/rdma-core,711e47e5db03bbe01d9f31389e7e03d4b76093fe,88fc0cb21698dfb5d7660eecf7dddd0531fc8021
DeaDBeeF-Player/deadbeef,6ac688c3dd6407c3d813d9111782a6241a706769,e287667e6ad
pure-data/pure-data,cb97b571065cc3b4f6728b6eb9dba0b0e55d402e,356fa6abd89d9
letoram/arcan,fb6316dd00504fcb1010eb455ef167bcde531d3d,4ce3eac
NagiosEnterprises/nagioscore,7ca5372d0c79f4d99f0f93fdaaf4a680e201575d,9059a683
metacall/core,da241bfb4e56086860c8a83945d9356f08271c38,0a8e42675bae592d6b938a8197384dea2ad4a380
OpenDUNE/OpenDUNE,f2d4c46dbd827d556a95788a9f677e3d9f32e021,9c34a82b30df6dca449549d9d7a76acbbae333af
WillPower3309/swayfx,f7aed5c7e596bc2f03426d6a91214123000d7ed7,662466e8db773926bf61b21280194a3540ae26ec
WillPower3309/swayfx,5896781df45405d41545e6227f6749ee862e05ce,5967ee1fbcba66ea57d971b924a51209a70d3aaa
GNOME/glib,90c3438373645033782eb9a326d4417f6c4f0888,bfbe7127d5
GNOME/glib,1a19095a36eb1bb9732f345b6b826785d0b4bb13,bfbe7127d5
GNOME/glib,a149bf2f9030168051942124536e303af8ba6176,ecdf91400e9a
GNOME/glib,aa20167d419c649f34fed06a9463890b41b1eba0,26056558be
GNOME/glib,c5462cb3c1ab4090a0a2d5f36866f730d5035885,18745ff674896c931379d097b18d74678044668e
GNOME/glib,dd914da1c80941ed1c435671cac20ca4f5f7f0e6,d682df186e9cca2b8db0e921450a4db31cf0c467
GNOME/glib,023e3b31a5352460f415944e166d413c2c747886,3b01cbe8a8a9ee2d1169f072624069877b91097c
GNOME/glib,531be87f24ecb8ad5d8753a79d8fdd894d0e094a,cff536c99ed22f83a09a1030c720f1555240390b
mltframework/mlt,6a06b3218fcbeae44ab20145a0308360059012b6,2df4fc8
mltframework/mlt,52c5bde61947fb473413cd9daf4b2664769702d9,35402e6e6ea83e67cf1686743f3d21e42dfd4dd9
mltframework/mlt,7488ad221b00a38362b66ead5d5472e9dded902f,f9dc738
mltframework/mlt,7f515860dca054d984c6172038c497e84bc2ed4e,a6bb37b
mltframework/mlt,a5d8e5ac149906116a83b3bae12ad1d17436cb20,f06a6df
bminor/glibc,b29e70657dc19048f32ba73b45da2eeba81340f8,45e2483a6c
bminor/glibc,26c176950909d60ac2a392cf9fce70eabd75f79e,4fedebc91108
bminor/glibc,8ea20ee5f6145de4bff9481d3e09ac36ba9df8f3,8804157ad9
bminor/glibc,c177f6610c2b794aff8d3cee1d2277e59f00e8f2,720480934ab910
bminor/glibc,30e5069c7d4b51288d3e6f75f53a6ad2f5e71b0f,e3960d1c57e57
bminor/glibc,6bd4d02ee997f5b073583c5d8638ffdefedb13bc,4d8015639a75
libsndfile/libsndfile,5d5eb6fed5940e130e749d632da916356568fa08,0c80547
sbabic/swupdate,c33e38dfa64ca7a70439b0f3cadf6ec8c8b71a08,dab98ec2
sbabic/swupdate,6a4cbea0bd68649422144fe73ab366fba15b8ac1,e92de14
miniupnp/miniupnp,e98515ac5e68a7fc1134f9bc8d746e52ccd21790,c801138c6355f2744f2c09d5e71aeefed1b84527
miniupnp/miniupnp,7be0b480227ca86521dbf39a100fc960352163aa,cce19781e67364d36a9068a42d5275836ee88c89
miniupnp/miniupnp,3f04f7992c4e8f11c2a2f66e678d9e63c8103dea,53e81857252eb6504e878295c04e607a7c4c061e
mcu-tools/mcuboot,713bb795499dc80f622689697183f2916c160c0e,f68473814f17a299ff8766bc3cf86e014552f479
trezor/trezor-firmware,e897f7cf7fa6f5de0e49fe14b0e72c5ac3b4bee9,5b6fa1136ac77e4aa99e80a7757b443715395ae3
alephsecurity/xnu-qemu-arm64,dbb6da8ba7e02105bdbb33b527e088249c9843c8,848a1cc1e
alephsecurity/xnu-qemu-arm64,ec7eb2ae77cc207064e17ace048f7ec0c4b85d6f,95590e2
alephsecurity/xnu-qemu-arm64,646f34fa5482e495483de230b4cf0f2ae4fd2781,8bca9a03ec60d
alephsecurity/xnu-qemu-arm64,701b1876c0fc0c583e4aff300ace5d33a1b97ed6,da3f56cb2e767016
alephsecurity/xnu-qemu-arm64,abebf92597186be2bc48d487235da28b1127860f,15fa08f845
alephsecurity/xnu-qemu-arm64,4ae4bf5bb16bd8e5b94433db9fe8265d30c53ba3,d62644b4
alephsecurity/xnu-qemu-arm64,5f63f6ab50b7c70bb8af8e0bd515ea14129c7aaa,e6e5906b6e
alephsecurity/xnu-qemu-arm64,6dd836f5d32b989e18c6dda655a26f4d73a52f6a,42043e4
alephsecurity/xnu-qemu-arm64,b8e999673bd479eed7e71a5e8bc468bca4e31d7d,6063d4c0
alephsecurity/xnu-qemu-arm64,f3245d63a0df51184fdf12f483436329ef322d35,fbcc3e5
alephsecurity/xnu-qemu-arm64,82a93a1d307064f35c363f79b04b0a0149ac53d9,aab9913
alephsecurity/xnu-qemu-arm64,fb0e8e79a9d77ee240dbca036fa8698ce654e5d1,9b6a3ea7a699594
alephsecurity/xnu-qemu-arm64,196fe23734ca8888ca0275ad203ccb0d20907e6d,f19661c8
alephsecurity/xnu-qemu-arm64,ed3d807b0a577c4f825b25f3281fe54ce89202db,e647317
alephsecurity/xnu-qemu-arm64,349a3b1cc9023f67f8fa336cb3c4a8f21a4aaaf3,595a4f07
alephsecurity/xnu-qemu-arm64,3e7e6f186f6180c5900dbc8db04abbbda1275dad,94c80a438c85f2c19698547fbb115ea46d80c5f1
alephsecurity/xnu-qemu-arm64,d32934c84c72f57e78d430c22974677b7bcabe5d,5d24ee70bcbcf578614193526bcd5ed30a8eb16c
alephsecurity/xnu-qemu-arm64,a3120deee5fc1d702ba5da98fd9c845ad1c8f301,b3af018f3
alephsecurity/xnu-qemu-arm64,35b2028f47eef4e20752f94f7cff650d828bfaee,c0907c9e6417c
alephsecurity/xnu-qemu-arm64,4f306496183d81aed4b43762cf3bfd6e054de767,39097daf15c42243742667607d2cad2c9dc4f764
alephsecurity/xnu-qemu-arm64,8a8f5840082eb65d140ccfe7b128c92390cce1c3,fb6d1bbd246c7a57ef53d3847ef225cd1349d602
alephsecurity/xnu-qemu-arm64,ddcb73b7782cb6104479503faea04cc224f982b5,b9d03e352cb6b31a66545763f6a1e20c9abf0c2c
alephsecurity/xnu-qemu-arm64,f354b1a1ee7a1c72d51b42808724a2b10eec315f,8bf188aa18ef7a8
alephsecurity/xnu-qemu-arm64,f1829782d6cb931973d71649f8ad1dad66188c34,610b823ef66b993660f1ab1447a769f190e4f3b3
alephsecurity/xnu-qemu-arm64,5e59b024351f827f903f98ae522687ea53dc4f23,f90c2bcd
alephsecurity/xnu-qemu-arm64,bb5a8cd5b0aec0286c5e749803083de22c2b0be6,075360945860ad9bdd491921954b383bf762b0e5
alephsecurity/xnu-qemu-arm64,734781c9a03745a28fba3e538d33d4e39c5e4ff5,cd7a45c95e
alephsecurity/xnu-qemu-arm64,2da8bb92fb128e686dc9e055defbc5652f7c001d,80376c3fc2c38fdd45354e4b0eb45031f35587ed
alephsecurity/xnu-qemu-arm64,80376c3fc2c38fdd45354e4b0eb45031f35587ed,ec990eb622ad46df5ddcb1e94c418c271894d416
alephsecurity/xnu-qemu-arm64,3a019b6e6ad64e4df452a15dced6c954e45246c4,07de3e60b05
alephsecurity/xnu-qemu-arm64,02a89b219039621c940863aa5a9da4fec81a1546,f885f1eaa8711c06033ceb1599e3750fb37c306f
alephsecurity/xnu-qemu-arm64,4309a79bffce10d6d8de82c5ee403ffa4f45db64,c28b14c694d759f39fe3ae4f8d03b567da5b93f8
alephsecurity/xnu-qemu-arm64,29f91781bd300b228d9c38b9f6c1e0b6a38f25fb,0bfcd599e3f5c5679cc7d0165a0a1822e2f60de2
alephsecurity/xnu-qemu-arm64,81a204e44356a4e147ee4bcfded3d25793c5a2ad,3d53f5c36ff6
alephsecurity/xnu-qemu-arm64,81bbe906c89b6b7af58a1eeb96ec5a0bfdc3386f,703e0e89
alephsecurity/xnu-qemu-arm64,ab3aee26c480eb5e522896b3f758a3c3c3c9f9c6,d19954f46dfc262612c30e9534e660e953049487
alephsecurity/xnu-qemu-arm64,49c3c8dca7b324d0aed590bb747be2179cc631cc,869a5c6d
alephsecurity/xnu-qemu-arm64,dcc65026c4bd8b6fc569b3c1b990fbc8001f8f02,1b2b1e547bd912b7d3c4863d0a0f75f6f38330ed
alephsecurity/xnu-qemu-arm64,98a463171b9a73cd178c6986a83742cbe18375a4,3174f8e91fecf8756e861d1febb049f3c619a2c7
alephsecurity/xnu-qemu-arm64,523e727d46277688c05d2d85623ca3afd917add9,d19076faca944c31bb051b95d285e75ec67902f7
alephsecurity/xnu-qemu-arm64,068daedd7dffcd065d3f238a6c04bb2cf51a9cd2,4f1c942
hanwckf/immortalwrt-mt798x,2d61f8821c7cf99354e904139226c132554ba180,8dcc1087602e
hanwckf/immortalwrt-mt798x,43d1d88510621801d66a0a7f46f4c4f44d89633a,8dcc1087602e
hanwckf/immortalwrt-mt798x,8960f2b80c7f40d6943f093fcb99475d145e9dc9,296312fca13a4cab1d157e0474e1f0bcca6adf5c
hanwckf/immortalwrt-mt798x,9209f4304b0dd5e5a5337abd69a6dbf6a9cb782e,3481d0d
cisco-system-traffic-generator/trex-core,e32a88eb1ab48c8918eb6ad2837a0c095f2cd33e,f7a0860ac6e732872d594d310ebace8ed691aa14
angband/angband,3be484537cee229e86860bbbf7957086a2fcb253,850810f00481b854d10415395ed064d9cea80d60
angband/angband,5b37ed123ea1b642ccc2e88ca54eb8fb0d9a15a6,d6886368017822967efa5911a64b8819502fd7e4
angband/angband,5c19c03c5eada65be24ff493fcbb90dc20775af2,418dd9a6d1edf63e3906bb59b4607041d6f294f6
angband/angband,769cf3704ba76d79b077acf2cce85e8ac9858afb,d581dcade0d0ece98a72dc1adc7e2bf524f8a475
angband/angband,96f35c31319fce2760b5a31ff2322cefc8fc4b53,d6886368017822967efa5911a64b8819502fd7e4
angband/angband,9861a4cf4c3139fa282ac7a3c7427592b6daf8f3,4d76112f25e5287b9c2ebfdaef80c72d13928900
angband/angband,084ae954efe770a915f55dc9c0a3caebf76d5e17,d6886368017822967efa5911a64b8819502fd7e4
angband/angband,0a0a1972b4a4eb7ec154c0ffe607ad286b68af4c,d8518ad36119589cd966e18615881fcec0be1300
angband/angband,4d1cecb299eaaf5df1b30f8b503a476a91b2928c,8a21bbe0686d08a981bf57f92a10c49d4caa1ce2
angband/angband,7579c8f0a799d97ae55d21c8fdeeaec3ecf370e6,d6886368017822967efa5911a64b8819502fd7e4
angband/angband,2651ce37ad1b6f32f40a45e7c5259464988e4cde,7ca6c3760ed01c2bcfde11254daad04eee7b0986
profanity-im/profanity,88d383b052cb7f6e8afcd15dc8043bb683f8a687,b6bb50ceb28250317351fd5115e3f187f0c56fba
profanity-im/profanity,8cd53acfd7450b4c1d22c956021af28135c38240,a0aa26b6fa65ba625f4a6d3495a345c7120ff16d
profanity-im/profanity,4e999283f09a03bb40210fc48f42fd35fc2d9b77,606c1e51e688cb111b9837579a35460508324b63
profanity-im/profanity,ad9263520e8c3c151d48ba579bece5f705c2131e,13675fb
pmem/pmdk,b722b29b9542cf91e686d6822ba37678cd8ba5aa,8986b6d403
pmem/pmdk,51e17153d363d619298f20b2af5f4b159d8e419c,e84ddb918eafed1b1b5f7d52c926bd9f53a49fd9
pmem/pmdk,fc0b0032d2ec604df79c52bbdad0835fa367bd6f,3db00327
pmem/pmdk,7c991c8f36663a1ec1eaf90aea95e22da3877bf5,3db00327
pmem/pmdk,fb77c5e2d8e203f2a4e136ff963b385324ac66ed,79a3942
pmem/pmdk,06e5a3dc2c8d60ad316636de2f1e6233176497b6,fb7cd8761ca51cfbbefcf33fba237c8ef95c42dc
pmem/pmdk,e9fc51f2001f250b11f6be0d3f0ab665c4ab775a,90218d4
pmem/pmdk,4965a2c7f08b3d060992dc75022de91ea440d01b,b0abfcdc901f35e3b23620edc4999c10567053e0
mupen64plus/mupen64plus-core,06669827f959b58d33360383d7f111c3a34637a1,26cc980cf97ed32cfbe2f82ba4d934051580d947
mupen64plus/mupen64plus-core,26cc980cf97ed32cfbe2f82ba4d934051580d947,9525ed42cede1d9ab1fec91b57d78d3fd8fc8f9a
logrotate/logrotate,361aaf9893a63d2e923f5b457becc668078f85db,dfe8dc4688254bd33d30bb4f976316f12e088f55
FDio/vpp,9d211500a4c71dfad074073c51f09e175ce49059,a316744
FDio/vpp,9f3569615eaadcf24a880d8d5547df9ad7a1d35f,640edcd90
FDio/vpp,f91fe3b060d58713d24e302abaf950556c26601e,e6f3b467
OpenSIPS/opensips,cc63f2de47f59bd01b7663413a825323eb100e92,4089d44ca
rdesktop/rdesktop,172c76da1730db49b1c9be57c182cf3bfb564b28,e35a76bce
Cloudef/bemenu,6e74133876e46584512503f8dfd3b0f6c6b1b181,5a095705d2878be423311fbfe5258fdcf9253c8e
picolibc/picolibc,9672033c6308b8878cd6c70bef5af7e6a079f341,ecf453f9635fb278cff4d4bae21a1e249313b817
any1/wayvnc,49f705e78e1d0e06bc7a9e0c8d7aa38f5807620d,56c38af25f80d725258889c5f8fb7dec1e64cbfe
larryli/PuTTY,921613ff088a40b639c34918f383f274af3f04f1,61f3e3e29
larryli/PuTTY,b566c5f125efb9933303a61303ab17e2af0a859b,64221972c
schismtracker/schismtracker,6d9ebf1d4f960305d71e4f7e024793c84798aeba,d863ccd
bitcraze/crazyflie-firmware,c749d3b413d6ebbc32a41a40b4f942f1b1102016,59e223c48de830dd4fe737c786042b97fc9a4f52
swow/swow,6cd297d1c38e490f523abb1df10517b32a3df155,2beae258
swow/swow,f36102807aea07412a248064f6a97646d799bacf,3f0abb84
